KodKlienta;I;II;III;IV;V;VI;VII;VIII;IX;X;XI;XII
02181;04;BIA;8;7;7;8;13;13;19;15;14;8;10;5
02182;01;URU;2;2;2;3;3;4;4;3;3;2;1;1
02183;02;URU;2;3;3;6;6;6;10;8;6;5;3;3
02184;03;BIA;6;4;4;7;8;9;15;10;6;7;3;5
02185;04;SRO;10;8;7;11;14;15;17;12;13;11;8;8
02186;04;WOL;4;8;6;10;13;16;21;15;13;10;4;10
02187;06;MOK;7;7;6;20;12;18;30;18;17;14;9;7
02188;02;OCH;4;3;4;5;4;7;10;8;4;4;2;4
02189;02;PRA;3;4;4;5;5;6;9;7;6;5;4;2
02190;02;BIE;2;2;2;4;4;6;10;6;5;5;3;2
02191;03;PRA;7;5;6;7;8;10;12;9;6;7;6;7
02192;05;BIA;9;11;11;15;17;16;25;19;17;15;8;7
02193;04;BIA;5;7;6;8;12;12;19;13;11;13;8;6
02194;04;TAR;9;7;10;10;12;14;20;14;10;14;7;10
02195;04;OCH;5;9;10;8;10;17;19;13;11;11;9;8
02196;01;WOL;1;2;1;3;3;4;5;3;3;2;1;1
02197;01;BIE;2;2;1;2;2;4;5;3;2;2;2;2
02198;03;URU;5;3;7;6;9;9;13;12;7;8;6;5
02199;01;OCH;1;2;1;2;2;3;5;4;2;3;2;1
02200;04;PRA;6;6;9;9;8;13;18;17;9;9;9;9
02201;01;OCH;1;2;1;2;3;3;4;3;3;3;2;1
02202;04;REM;9;10;11;14;12;19;19;18;14;11;7;9
02203;02;URU;2;4;4;5;6;6;8;8;5;6;3;3
02204;06;OCH;11;11;6;20;17;19;30;21;13;12;6;9
02205;06;REM;12;12;11;14;18;21;32;18;15;14;8;12
02206;03;ZOL;3;4;4;10;10;12;14;12;9;6;4;3
02207;04;ZOL;5;6;9;9;8;17;22;13;11;14;6;7
02208;04;URY;5;8;10;11;11;18;22;13;12;11;8;8
02209;05;WAW;5;8;9;17;11;17;24;22;14;12;11;12
02210;04;ZOL;7;8;5;10;12;13;21;15;13;8;5;8
02211;03;OCH;6;4;5;8;7;13;15;9;9;10;3;5
02212;03;WAW;4;5;3;9;7;9;13;11;8;9;5;3
02213;02;WAW;2;4;4;6;5;7;9;6;5;4;2;4
02214;04;PRA;5;6;6;13;11;12;18;18;8;11;5;7
02215;05;BIE;7;7;10;11;12;22;25;18;15;15;12;7
02216;05;REM;7;6;6;10;14;18;26;20;10;16;8;6
02217;04;TAR;9;7;9;8;10;14;20;16;13;10;10;10
02218;04;MOK;4;10;10;11;14;17;22;12;12;11;9;10
02219;02;MOK;3;3;3;6;4;6;9;6;5;4;3;4
02220;02;ZOL;3;4;3;6;4;6;10;7;5;5;4;4
02221;03;URY;6;5;6;9;6;11;13;13;9;8;5;4
02222;04;SRO;10;10;6;13;11;13;22;15;11;13;7;5
02223;06;BIA;6;6;11;13;14;21;29;26;13;12;7;10
02224;03;TAR;3;6;6;8;6;10;13;10;6;10;4;3
02225;01;URU;2;2;1;3;2;4;4;3;3;3;2;1
02226;02;URY;3;3;4;5;4;6;9;6;5;5;3;4
02227;02;WES;3;2;3;5;6;7;8;7;5;4;4;3
02228;03;URU;7;5;5;9;8;10;15;10;6;8;3;3
02229;06;BIA;8;14;10;19;13;25;30;26;19;16;6;10
02230;02;PRA;4;2;4;5;4;7;10;7;6;5;4;4
02231;02;BIA;4;2;3;4;6;7;10;8;4;4;4;2
02232;02;WAW;4;4;3;6;5;7;9;8;6;4;4;4
02233;02;SRO;4;4;4;6;4;8;8;7;5;4;2;3
02234;03;TAR;4;4;7;8;6;10;15;13;9;10;6;6
02235;04;WAW;8;8;5;8;14;13;18;16;12;11;5;10
02236;06;URY;11;9;6;12;15;22;29;18;12;13;9;7
02237;04;WLO;8;10;8;9;13;12;19;16;10;11;6;6
02238;06;PRA;11;11;11;20;14;22;27;24;16;15;11;12
02239;02;WOL;3;2;2;6;4;7;10;7;4;4;2;4
02240;01;PRA;2;2;2;2;3;4;5;3;3;3;1;1
02241;05;URU;7;6;6;13;15;17;23;20;11;10;9;7
02242;03;WES;7;5;4;10;7;10;16;13;10;6;4;4
02243;03;MOK;3;6;4;10;8;13;12;12;10;7;4;7
02244;01;WAW;2;2;2;3;2;3;4;3;2;2;1;2
02245;03;WLO;3;5;7;6;8;13;16;13;7;6;4;3
02246;03;SRO;6;5;3;9;10;12;15;12;7;8;4;5
02247;03;OCH;6;4;7;10;9;13;14;9;8;10;7;7
02248;01;BIA;2;1;1;2;2;3;5;4;3;2;2;1
02249;02;BIA;2;3;2;5;4;8;9;8;4;6;4;2
02250;03;SRO;7;6;3;10;10;9;16;13;8;6;5;7
02251;01;WOL;1;1;1;2;3;3;4;4;2;2;1;1
02252;03;TAR;4;6;3;8;6;9;14;10;8;7;7;5
02253;06;ZOL;11;13;8;18;16;21;28;18;15;20;13;12
02254;01;WES;2;2;1;2;3;4;5;3;3;3;1;1
02255;04;WLO;9;5;6;14;13;18;21;15;10;10;7;6
02256;04;SRO;4;4;6;13;10;17;21;16;10;11;5;9
02257;03;WOL;6;4;3;10;9;13;15;9;6;9;3;7
02258;05;PRA;10;10;8;10;13;20;24;18;12;14;11;8
02259;03;OCH;3;4;6;7;7;12;14;12;10;9;5;6
02260;04;WIL;4;5;9;10;8;14;21;12;9;11;9;6
02261;04;WAW;8;9;10;10;14;14;19;13;9;11;7;9
02262;04;BIA;4;6;10;14;14;12;20;17;14;11;10;4
02263;03;OCH;6;6;3;8;6;11;12;10;6;9;6;3
02264;05;REM;6;8;6;16;14;16;21;15;11;13;6;6
02265;03;BIA;3;5;4;7;6;10;12;10;9;10;6;5
02266;01;WIL;2;1;2;3;2;4;4;3;3;2;2;1
02267;01;PRA;1;2;2;3;2;3;5;4;3;3;1;1
02268;01;WLO;2;2;1;2;2;3;5;4;2;3;2;1
02269;02;BIA;3;2;2;6;5;6;9;6;4;4;2;3
02270;03;WLO;5;4;5;8;6;11;16;12;6;6;4;4
02271;02;WES;2;3;2;4;4;7;10;6;5;4;4;2
02272;03;BEM;7;5;4;8;10;10;12;11;6;6;4;3
02273;01;OCH;1;1;1;2;2;4;4;3;3;3;1;2
02274;01;SRO;2;2;2;2;2;4;4;4;3;3;2;2
02275;05;WES;7;11;5;12;16;16;20;16;16;13;12;7
02276;04;BIA;5;4;6;10;14;14;22;13;11;10;7;7
02277;02;WIL;2;2;4;6;5;6;8;7;5;5;2;3
02278;07;WOL;15;14;10;18;18;22;35;21;16;19;10;11
02279;03;OCH;3;5;4;9;8;13;16;12;6;7;6;4
02280;03;URY;3;3;6;6;10;11;14;9;10;7;3;3
02281;07;WIL;8;13;10;14;22;24;34;25;20;18;8;7
02282;03;URU;5;5;3;7;7;13;16;13;6;8;7;4
02283;06;WAW;6;11;9;17;18;24;31;26;17;12;12;7
02284;04;PRA;7;4;5;8;10;18;20;16;9;8;8;8
02285;04;SRO;8;4;6;13;14;14;18;15;9;11;10;10
02286;03;BEM;5;3;5;8;8;13;14;12;7;9;6;5
02287;06;URU;10;7;13;15;14;24;28;21;17;16;9;12
02288;03;REM;5;3;6;7;8;13;14;13;9;6;7;6
02289;06;REM;11;8;8;14;16;23;28;21;20;20;10;12
02290;05;REM;10;12;9;11;16;16;27;19;17;17;8;11
02291;02;WLO;4;4;4;6;5;8;10;7;4;6;4;2
02292;03;MOK;4;6;3;8;6;13;13;11;6;8;6;3
02293;03;URY;3;3;6;10;7;12;12;13;7;6;5;3
02294;02;BEM;3;3;3;4;4;6;10;6;6;5;3;2
02295;04;OCH;5;6;7;14;14;12;19;14;12;10;4;6
02296;03;BEM;5;5;6;7;10;12;13;11;10;9;7;3
02297;04;BIA;8;6;9;13;9;15;17;14;8;14;8;8
02298;03;WIL;7;6;6;7;9;12;12;13;8;10;4;4
02299;04;WIL;8;10;8;14;13;17;22;15;8;9;8;8
02300;02;URY;4;3;4;4;5;6;10;8;6;4;4;3
02301;04;WIL;6;9;7;13;12;16;20;12;12;14;8;6
02302;02;TAR;3;2;2;4;6;8;9;6;6;6;3;3
02303;03;TAR;5;6;3;6;8;9;16;10;7;10;4;7
02304;01;BIE;1;1;1;2;2;3;4;3;3;3;1;2
02305;01;ZOL;1;1;1;2;3;3;5;4;2;3;1;1
02306;04;BIA;8;8;10;13;8;14;16;14;11;8;9;7
02307;04;MOK;6;5;9;12;8;17;19;12;14;14;8;7
02308;02;BIE;2;4;2;4;5;8;9;7;4;5;2;3
02309;03;ZOL;5;3;6;6;7;12;16;10;6;6;7;4
02310;05;TAR;9;8;9;17;14;19;21;18;10;13;5;7
02311;02;TAR;4;3;2;4;4;7;8;7;4;6;4;3
02312;01;SRO;2;2;2;2;2;3;4;3;2;2;2;2
02313;02;WOL;2;4;3;5;4;8;8;7;5;6;4;3
02314;01;URY;1;2;1;3;3;3;5;3;2;3;2;2
02315;03;SRO;7;5;3;9;8;12;12;10;10;8;4;5
02316;01;WLO;2;1;1;3;2;3;5;4;3;2;2;1
02317;06;BIE;8;9;6;19;18;21;30;24;12;20;8;9
02318;07;TAR;8;13;12;19;21;26;36;28;14;22;12;10
02319;03;TAR;4;4;3;10;8;12;14;12;8;7;7;7
02320;04;TAR;7;6;10;9;11;14;20;12;8;14;10;4
02321;04;WIL;4;4;7;10;10;13;18;13;8;8;8;5
02322;03;WLO;4;5;3;8;7;10;12;10;8;7;3;7
02323;04;TAR;6;6;4;11;14;16;18;12;8;13;7;6
02324;01;REM;2;2;1;3;3;4;4;4;3;3;2;2
02325;03;ZOL;6;3;3;9;8;11;15;9;7;8;4;6
02326;03;SRO;7;3;5;10;8;10;15;9;8;7;4;5
02327;07;BIA;13;8;10;20;21;23;35;27;20;21;13;11
02328;04;WES;8;10;7;8;10;18;20;17;14;12;6;5
02329;03;BIA;5;7;6;8;8;13;12;10;9;10;5;4
02330;04;URU;5;6;4;14;10;12;22;15;11;11;4;10
02331;02;TAR;2;2;2;4;4;6;8;8;5;5;3;3
02332;02;WLO;3;4;3;5;6;6;8;6;4;5;4;2
02333;03;BIE;7;6;5;6;8;13;13;13;10;10;7;6
02334;04;BIE;10;10;4;9;13;12;16;18;13;13;9;10
02335;05;WLO;6;9;7;12;13;21;26;22;13;12;5;7
02336;03;URU;5;7;5;10;6;10;15;9;9;6;3;7
02337;03;WLO;4;6;5;10;10;11;16;12;6;10;4;4
02338;02;OCH;3;3;2;5;4;6;10;8;4;4;3;4
02339;02;OCH;2;2;3;5;6;8;10;8;4;5;3;2
02340;01;WIL;2;2;1;3;2;4;5;3;2;2;1;1
02341;03;REM;7;3;3;8;9;9;16;12;9;6;5;3
02342;03;URY;7;5;7;8;7;10;13;10;7;8;6;5
02343;01;WAW;1;2;2;3;2;4;4;3;3;3;2;1
02344;02;WIL;4;4;4;6;6;6;8;8;4;6;3;4
02345;04;SRO;7;9;4;12;14;14;20;13;8;8;4;9
02346;03;WES;6;7;4;7;8;13;14;9;8;6;5;3
02347;04;WES;8;8;6;10;9;13;17;12;12;8;5;8
02348;04;OCH;10;4;10;9;8;18;18;15;11;8;10;7
02349;02;SRO;2;2;4;4;5;6;10;8;6;5;4;3
02350;04;REM;4;5;7;8;14;14;19;18;8;12;6;6
02351;04;SRO;6;9;4;8;10;14;21;13;13;12;8;4
02352;03;URY;3;4;6;8;10;11;14;13;10;8;5;7
02353;04;PRA;9;4;5;9;13;18;21;12;8;12;10;9
02354;02;WAW;2;3;3;4;4;7;9;7;4;5;4;2
02355;03;MOK;5;5;6;8;6;13;14;13;6;8;7;3
02356;04;WAW;8;10;6;8;13;12;22;12;13;12;7;7
02357;01;SRO;1;2;2;2;2;4;4;3;3;2;1;2
02358;01;WES;1;1;2;3;2;3;5;4;2;2;2;2
02359;03;URY;5;5;5;6;8;10;12;13;8;10;7;3
02360;03;WOL;6;5;7;7;6;13;13;11;7;8;4;3
02361;02;TAR;4;2;3;6;5;7;8;7;6;5;3;3
02362;02;OCH;2;2;3;4;5;7;8;7;4;4;4;4
02363;01;WOL;1;1;2;3;3;4;5;4;2;3;2;1
02364;04;BIE;9;5;8;9;8;18;16;14;8;14;7;9
02365;01;PRA;2;2;2;2;2;3;4;4;3;3;1;2
02366;06;URU;11;11;14;18;19;26;24;18;20;15;7;14
02367;04;MOK;9;7;6;9;12;14;16;14;13;14;7;8
02368;04;SRO;7;6;5;14;13;17;19;12;10;13;9;7
02369;03;URU;3;7;3;9;6;9;15;9;7;9;6;7
02370;03;PRA;5;3;7;8;6;13;14;9;9;6;3;7
02371;02;REM;4;3;4;5;5;7;9;8;6;4;3;4
02372;03;WES;6;3;3;10;9;12;16;12;7;7;5;7
02373;02;PRA;2;2;4;6;4;7;9;8;6;6;4;3
02374;04;WLO;8;5;7;11;9;15;19;16;10;13;4;7
02375;02;WIL;4;4;2;6;4;6;9;7;4;4;4;3
02376;07;MOK;15;8;15;18;19;26;36;24;15;15;12;14
02377;04;SRO;9;4;6;13;8;17;16;12;10;13;10;7
02378;03;OCH;4;4;5;10;6;10;16;13;9;8;4;7
02379;01;MOK;1;1;1;2;2;4;5;4;3;2;1;1
02380;02;BIA;4;2;4;4;5;8;8;6;5;4;2;2
02381;01;TAR;1;2;1;3;3;4;5;4;2;3;1;1
02382;04;WLO;8;7;8;14;14;18;20;12;10;11;4;8
02383;04;BEM;4;5;4;10;12;17;21;12;12;8;6;5
02384;03;WES;7;4;4;7;9;9;13;12;10;7;6;4
02385;03;OCH;4;3;6;9;8;12;16;12;8;7;3;6
02386;03;BEM;3;4;6;7;10;13;15;11;8;7;7;7
02387;06;TAR;6;7;10;20;14;20;24;24;14;17;6;7
02388;01;BEM;1;1;1;2;2;3;4;4;3;3;2;2
02389;03;OCH;7;6;3;8;6;13;12;13;9;10;6;5
02390;06;WIL;7;8;9;17;14;24;32;23;17;18;11;6
02391;03;BEM;3;4;3;9;8;10;14;11;9;10;6;5
02392;02;WAW;4;2;2;6;5;8;9;6;4;5;4;2
02393;04;BIA;10;8;9;11;11;18;16;18;10;9;5;6
02394;05;BIA;6;12;6;14;10;18;22;16;16;10;10;6
02395;05;WES;9;12;12;15;11;19;26;19;16;13;8;5
02396;03;WAW;4;5;5;7;6;9;12;12;6;6;4;3
02397;04;REM;5;9;9;11;10;16;19;17;11;12;8;10
02398;02;WAW;4;4;2;6;6;7;10;6;6;5;3;3
02399;06;BEM;10;6;7;14;15;23;29;18;18;15;8;14
02400;02;TAR;4;2;3;6;4;8;10;8;5;6;3;4
02401;02;SRO;2;2;4;6;5;6;8;8;6;6;2;4
02402;02;BEM;2;4;3;4;4;6;10;8;6;4;2;3
02403;03;URU;7;6;7;7;9;9;16;12;10;7;7;3
02404;04;WIL;5;9;7;8;8;15;21;18;11;11;6;8
02405;07;MOK;15;7;11;18;18;25;32;22;14;16;15;15
02406;04;WES;4;9;8;10;13;13;18;17;13;13;4;10
02407;04;WES;4;5;4;10;11;16;21;13;10;10;10;9
02408;02;ZOL;4;4;3;6;6;7;9;8;5;5;3;4
02409;04;TAR;6;10;8;9;12;18;20;17;8;9;10;6
02410;06;WIL;13;10;14;13;19;25;26;21;13;12;14;10
02411;03;REM;3;6;5;8;8;10;15;10;9;8;7;3
02412;04;WLO;5;8;4;14;14;15;19;13;10;14;10;7
02413;04;BIA;4;5;10;11;10;18;19;12;9;14;9;9
02414;07;WLO;12;13;7;16;21;25;33;27;14;20;15;13
02415;03;WAW;4;5;5;9;7;11;13;10;6;9;3;5
02416;04;ZOL;9;8;9;14;10;16;20;12;9;10;7;8
02417;01;SRO;2;1;2;3;2;3;4;4;2;3;2;2
02418;02;WOL;4;3;2;4;4;7;8;6;5;4;2;3
02419;04;WAW;9;10;9;10;9;16;21;14;13;8;9;6
02420;02;WES;2;2;4;6;4;7;8;6;4;4;2;4
02421;05;ZOL;12;12;6;12;15;20;24;20;16;12;9;7
02422;04;URY;5;4;10;9;14;18;18;15;13;13;4;4
02423;03;WLO;3;6;6;6;6;13;16;10;8;6;6;5
02424;02;BIA;2;4;3;4;5;6;8;8;5;4;4;2
02425;04;WIL;4;4;6;12;9;16;16;15;14;11;6;5
02426;02;WIL;3;2;3;6;5;7;9;6;5;6;4;2
02427;03;ZOL;3;5;3;9;8;13;14;13;10;8;4;7
02428;03;WIL;3;7;6;6;6;12;13;12;8;8;5;4
02429;07;PRA;14;10;15;17;15;28;32;26;21;15;9;14
02430;04;REM;9;5;9;8;13;17;21;13;11;14;4;7
02431;02;URY;4;2;4;6;5;6;8;8;4;6;3;2
02432;01;URU;2;2;2;2;2;4;4;4;2;3;1;1
02433;03;SRO;6;4;7;9;8;12;15;10;7;10;5;4
02434;05;WLO;8;6;5;11;10;19;21;19;16;15;9;6
02435;03;TAR;3;3;7;8;7;11;16;10;9;7;5;5
02436;03;ZOL;3;4;5;10;8;12;15;13;10;6;6;6
02437;06;PRA;9;6;13;13;19;26;26;20;14;15;10;14
02438;01;WAW;1;1;2;2;2;4;4;3;3;2;1;1
02439;03;WES;7;3;4;7;10;11;13;10;6;6;3;5
02440;01;REM;1;2;2;3;3;3;4;3;3;3;2;1
02441;03;BIE;4;7;3;10;8;10;15;10;7;8;5;3
02442;03;ZOL;6;6;5;7;6;13;16;11;10;8;4;4
02443;04;MOK;6;6;4;8;11;12;22;14;12;8;6;4
02444;02;BEM;4;2;2;4;6;8;10;7;5;4;3;4
02445;01;URU;1;1;1;3;3;4;5;4;3;2;2;2
02446;07;WES;7;11;14;16;14;24;36;22;22;17;15;15
02447;02;PRA;4;4;3;4;6;6;9;7;5;4;2;2
02448;04;WIL;6;4;5;9;11;17;17;14;11;9;6;5
02449;02;PRA;4;2;2;6;5;8;9;6;4;6;3;3
02450;03;TAR;5;4;7;8;7;11;13;9;8;10;7;6
02451;04;URY;10;10;8;8;13;14;17;15;9;11;6;6
02452;03;SRO;3;5;3;6;6;10;13;12;10;9;4;7
02453;06;WAW;7;11;7;15;16;26;30;19;20;15;13;8
02454;02;WOL;4;4;4;6;4;7;10;7;5;4;4;3
02455;06;URU;13;12;6;12;13;19;27;23;16;16;13;6
02456;02;BEM;3;3;4;4;4;6;9;8;6;4;4;4
02457;01;WOL;1;2;2;2;3;4;4;3;3;2;1;2
02458;01;TAR;2;2;1;2;2;4;5;3;2;2;1;1
02459;02;URY;4;3;3;4;4;8;8;7;6;5;4;3
02460;02;WES;2;3;2;4;5;7;10;6;5;4;2;4
02461;04;BIA;7;9;9;10;12;17;17;18;8;8;5;5
02462;04;ZOL;6;10;5;14;9;18;19;13;12;9;7;6
02463;02;WOL;4;2;3;5;4;7;10;7;5;6;2;3
02464;01;URY;1;2;2;3;2;4;4;4;3;2;1;1
02465;04;SRO;7;9;9;8;11;15;16;17;8;13;8;6
02466;02;URU;3;3;3;4;5;8;9;7;4;5;3;2
02467;05;SRO;6;9;5;14;10;20;26;15;14;13;5;5
02468;03;REM;5;5;3;7;8;13;12;11;9;9;3;3
02469;06;BIA;14;9;7;18;17;19;30;19;17;18;13;13
02470;03;OCH;4;6;5;9;9;9;15;9;8;9;3;7
02471;01;BIA;2;2;2;3;2;3;4;4;2;2;2;2
02472;03;TAR;6;7;3;9;6;10;16;11;9;7;7;7
02473;04;WOL;10;7;8;12;11;13;19;17;10;11;4;5
02474;02;BIA;4;3;3;4;4;7;8;8;5;4;3;2
02475;03;BIA;3;7;5;9;9;10;12;11;9;6;5;5
02476;04;WES;5;4;6;8;10;15;19;15;14;10;5;9
02477;05;WOL;9;11;10;14;11;19;23;19;16;10;7;7
02478;05;URY;10;7;7;17;16;20;26;16;14;17;11;6
02479;03;WLO;7;4;4;6;6;11;16;10;10;7;3;7
02480;04;URY;8;6;6;11;9;16;16;18;13;14;6;6
02481;01;OCH;1;2;1;2;3;4;4;4;2;2;1;2
02482;04;WOL;6;9;8;12;11;14;20;12;14;12;8;7
02483;04;WIL;4;8;8;11;14;17;20;14;11;14;4;10
02484;01;WIL;1;2;2;2;2;3;4;4;2;3;1;1
02485;07;SRO;7;14;9;22;17;29;35;23;19;21;13;10
02486;03;WIL;6;6;6;6;10;10;15;11;10;8;7;4
02487;04;ZOL;5;4;4;9;12;18;20;17;11;13;4;10
02488;03;TAR;6;3;7;8;9;11;12;9;10;8;4;5
02489;02;REM;2;2;4;4;6;7;8;8;6;4;2;2
02490;03;WOL;4;6;6;7;8;13;13;13;7;9;7;6
02491;02;OCH;4;4;2;5;4;8;8;7;5;6;2;4
02492;01;BIA;2;2;1;2;2;3;5;4;2;2;2;2
02493;03;ZOL;4;3;3;9;9;9;14;10;6;7;7;3
02494;03;BIE;7;4;4;8;9;12;16;12;9;6;3;5
02495;02;SRO;2;2;4;4;4;8;10;6;4;5;2;2
02496;06;BIA;8;13;6;14;17;26;27;24;20;16;8;9
02497;03;BIA;5;3;5;10;9;10;16;10;7;10;3;7
02498;02;WOL;2;4;4;6;4;7;9;6;4;5;2;3
02499;03;WES;4;6;3;8;6;9;15;12;10;8;5;4
02500;02;SRO;2;4;4;4;6;8;8;6;5;4;4;3
02501;06;WLO;7;14;8;19;16;18;30;25;19;18;11;13
02502;03;BIE;3;6;4;7;9;9;15;13;7;9;3;6
02503;04;SRO;8;10;4;12;10;17;22;12;8;8;5;10
02504;04;REM;5;5;4;8;13;18;18;17;14;10;5;8
02505;04;BIE;10;7;5;12;14;17;21;16;9;11;9;10
02506;04;OCH;6;8;7;13;8;17;19;12;12;8;7;5
02507;03;PRA;7;4;6;9;7;10;12;10;8;7;6;6
02508;04;PRA;4;4;10;14;11;13;18;13;12;8;6;6
02509;05;REM;12;6;9;13;15;17;27;17;12;16;5;7
02510;03;WAW;3;7;5;10;7;12;16;9;8;10;7;6
02511;04;URY;10;7;6;10;10;17;20;13;14;9;9;9
02512;05;BIE;6;9;7;16;11;16;23;17;15;11;10;6
02513;02;REM;4;3;4;4;5;6;9;6;5;5;4;4
02514;03;WES;5;5;3;7;9;9;14;11;7;6;6;6
02515;03;WOL;3;7;7;6;7;9;16;11;6;6;7;3
02516;04;BIA;9;9;6;9;9;13;22;14;14;8;8;9
02517;02;URU;3;3;2;4;5;7;10;7;4;5;4;2
02518;02;URY;3;3;4;5;4;7;10;6;4;4;4;2
02519;03;WAW;6;3;4;6;8;11;13;13;6;9;3;6
02520;04;ZOL;8;8;7;12;14;13;18;18;14;11;5;10
02521;03;REM;7;7;7;8;9;13;13;10;6;6;3;3
02522;04;TAR;10;8;4;12;13;12;20;18;12;10;8;4
02523;04;BIE;4;6;4;12;12;15;17;15;10;13;4;7
02524;02;URY;2;2;3;6;6;7;10;8;5;6;3;2
02525;02;BIE;3;3;3;4;5;7;8;7;5;6;3;3
02526;02;PRA;2;2;3;5;6;7;10;7;6;5;4;2
02527;03;SRO;4;4;4;8;7;11;16;10;9;10;5;3
02528;01;WLO;2;2;1;3;2;3;4;3;3;3;1;2
02529;03;WES;6;5;5;8;9;10;14;12;6;9;7;3
02530;03;WES;6;7;3;10;8;10;13;13;7;10;5;5
02531;05;BIA;5;11;7;15;16;18;22;16;15;15;5;11
02532;03;WOL;6;6;6;8;7;9;16;9;8;7;3;7
02533;03;WLO;4;4;7;9;7;11;15;12;6;9;7;3
02534;03;WES;5;4;4;10;10;9;15;11;7;7;5;5
02535;04;WIL;8;10;6;12;10;15;17;17;9;9;10;5
02536;04;WIL;4;9;6;10;14;16;16;16;9;10;5;6
02537;02;WLO;4;4;4;6;4;7;9;8;6;5;2;2
02538;02;WIL;3;3;2;6;5;6;9;6;6;5;4;4
02539;06;ZOL;12;11;12;13;16;22;32;23;14;15;12;7
02540;01;BIE;1;2;1;3;2;3;4;4;2;2;1;2
02541;03;BEM;6;3;6;7;6;12;12;10;10;7;3;5
02542;03;SRO;3;4;4;6;6;10;13;10;8;7;6;7
02543;04;REM;8;8;7;12;11;15;16;13;11;12;9;10
02544;04;REM;9;9;4;9;10;13;21;13;10;14;10;8
02545;02;ZOL;4;2;2;5;6;8;9;6;5;5;2;4
02546;03;URY;5;4;4;8;8;12;12;11;6;9;4;7
02547;06;SRO;12;6;14;13;12;23;30;26;19;15;9;12
02548;04;URY;10;8;8;13;12;13;19;17;8;14;7;6
02549;03;WIL;5;3;3;8;9;13;12;13;8;10;3;6
02550;03;BIE;4;5;5;7;7;11;14;9;8;10;7;6
02551;03;WIL;3;5;6;7;10;11;16;13;6;7;6;5
02552;01;REM;2;2;1;2;3;4;4;3;3;3;1;2
02553;01;BIE;2;1;2;2;3;4;4;3;2;3;1;1
02554;01;REM;2;2;1;2;3;3;5;4;2;3;1;2
02555;03;ZOL;6;6;4;7;7;13;15;11;6;8;7;6
02556;03;WOL;3;5;6;9;6;9;14;12;8;6;7;5
02557;02;BIE;2;2;4;6;5;6;8;6;4;5;2;4
02558;04;WLO;7;9;4;10;10;12;21;14;9;8;9;6
02559;01;URU;2;2;1;2;2;3;4;3;2;2;2;1
02560;02;WES;4;3;2;5;4;6;8;7;6;4;4;2
02561;01;REM;2;2;1;3;3;4;4;3;2;3;2;1
02562;03;BIA;5;6;4;6;6;12;15;12;10;10;7;6
02563;01;URU;2;2;1;3;3;4;4;3;2;3;1;2
02564;04;TAR;5;9;6;13;14;12;21;15;10;12;5;6
02565;01;WES;2;1;2;3;3;3;4;4;3;2;1;1
02566;03;URU;5;3;4;9;8;13;16;13;9;7;5;5
02567;03;MOK;5;3;5;10;7;10;12;9;7;7;3;5
02568;02;MOK;3;3;4;6;4;6;10;8;5;5;4;3
02569;04;BIA;4;6;6;8;10;17;16;15;11;9;7;6
02570;02;PRA;2;2;4;5;6;8;10;8;6;5;3;2
02571;07;WOL;8;10;8;22;22;24;34;23;14;19;14;9
02572;01;URY;1;1;1;2;2;4;5;4;3;2;2;1
02573;01;BEM;2;1;1;3;2;3;4;3;2;3;2;2
02574;01;OCH;1;1;1;3;3;3;4;3;2;3;2;2
02575;03;BIE;6;3;5;10;10;9;16;9;9;10;3;7
02576;03;MOK;3;7;4;9;10;9;16;9;10;10;7;3
02577;07;SRO;12;10;9;14;19;24;34;26;18;18;9;15
02578;01;PRA;2;2;2;2;2;3;4;3;2;3;2;2
02579;06;BIE;6;11;13;13;18;23;31;22;18;15;12;9
02580;03;BIE;3;7;5;9;10;11;15;12;7;9;3;3
02581;01;BIE;2;2;2;2;3;4;4;4;2;2;1;1
02582;01;BIE;2;1;2;2;3;3;5;3;2;3;2;2
02583;03;BIA;5;4;3;9;7;12;14;12;8;9;6;6
02584;02;TAR;4;3;3;6;6;8;10;8;5;6;3;4
02585;04;WLO;4;6;10;8;12;12;20;14;12;9;10;4
02586;03;URY;7;4;4;9;8;13;15;12;8;8;6;6
02587;04;WLO;7;7;9;12;8;18;22;17;12;8;4;8
02588;02;REM;3;2;4;5;5;7;10;8;5;5;4;2
02589;06;WAW;14;9;12;12;18;19;25;22;19;16;10;9
02590;04;WES;7;8;4;10;8;17;20;15;9;12;5;4
02591;02;WLO;4;2;2;6;4;7;9;8;4;6;2;4
02592;03;PRA;3;4;5;6;7;11;12;11;7;9;5;6
02593;06;SRO;6;13;10;15;18;18;32;19;16;17;6;6
02594;03;ZOL;5;7;7;9;6;10;12;12;6;6;4;5
02595;03;MOK;3;4;5;6;8;9;16;9;10;10;3;4
02596;02;WAW;4;4;3;4;6;6;8;7;4;4;2;4
02597;02;BEM;2;2;2;6;4;7;9;7;6;6;2;2
02598;01;BIA;1;2;2;3;2;4;4;4;3;3;2;2
02599;03;WIL;5;7;6;8;8;9;12;11;10;7;4;6
02600;04;WIL;9;8;9;8;14;13;17;16;13;8;10;8
02601;02;WOL;4;3;2;6;4;6;9;6;4;5;3;4
02602;04;WOL;7;10;4;14;14;18;22;13;14;9;6;4
02603;05;ZOL;9;9;9;15;14;15;26;17;15;10;12;7
02604;04;PRA;8;8;5;12;11;13;18;17;14;8;5;8
02605;02;BIA;4;3;2;6;5;6;10;7;5;5;2;4
